<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US2.AAPL,1,20181025,09:43:00,217.1200000,217.6800000,217.1200000,217.5900000,5254
US2.AAPL,1,20181025,09:44:00,217.5000000,217.9900000,217.4700000,217.9600000,7931
US2.AAPL,1,20181025,09:45:00,218.0300000,218.4300000,217.9500000,218.2900000,12107
US2.AAPL,1,20181025,09:46:00,218.2100000,218.2100000,217.6800000,217.9100000,6109
US2.AAPL,1,20181025,09:47:00,217.8100000,217.8800000,217.6000000,217.7600000,4100
US2.AAPL,1,20181025,09:48:00,217.7500000,218.0600000,217.4600000,217.8000000,6397
US2.AAPL,1,20181025,09:49:00,217.9100000,218.4000000,217.9000000,218.3100000,5631
US2.AAPL,1,20181025,09:50:00,218.3700000,218.6600000,218.2700000,218.6200000,5719
US2.AAPL,1,20181025,09:51:00,218.6400000,218.8300000,218.6400000,218.7000000,5368
US2.AAPL,1,20181025,09:52:00,218.7300000,218.8900000,218.6300000,218.8500000,5660
US2.AAPL,1,20181025,09:53:00,218.8400000,218.9000000,218.5200000,218.7400000,11256
US2.AAPL,1,20181025,09:54:00,218.7600000,219.2200000,218.6700000,219.2200000,7765
US2.AAPL,1,20181025,09:55:00,219.2000000,219.2000000,218.5700000,218.5900000,5700
US2.AAPL,1,20181025,09:56:00,218.5400000,218.7400000,218.5400000,218.6600000,6338
US2.AAPL,1,20181025,09:57:00,218.6800000,218.9000000,218.4300000,218.6200000,9101
US2.AAPL,1,20181025,09:58:00,218.5800000,218.7800000,218.5400000,218.6100000,4152
US2.AAPL,1,20181025,09:59:00,218.6500000,218.6500000,218.1400000,218.2100000,5100
US2.AAPL,1,20181025,10:00:00,218.2500000,218.4800000,218.2500000,218.3300000,4916
US2.AAPL,1,20181025,10:01:00,218.3400000,218.6900000,218.3300000,218.6500000,5600
US2.AAPL,1,20181025,10:02:00,218.7100000,219.1400000,218.6700000,218.8500000,3638
US2.AAPL,1,20181025,10:03:00,218.9900000,219.4500000,218.9100000,219.3400000,6467
US2.AAPL,1,20181025,10:04:00,219.4700000,219.5100000,219.2000000,219.3800000,6989
US2.AAPL,1,20181025,10:05:00,219.4100000,219.6500000,219.3600000,219.5600000,7731
US2.AAPL,1,20181025,10:06:00,219.5400000,219.6600000,219.3500000,219.3500000,4800
US2.AAPL,1,20181025,10:07:00,219.3200000,219.3200000,219.0200000,219.1000000,5844
US2.AAPL,1,20181025,10:08:00,219.0800000,219.1800000,219.0300000,219.1600000,2520
US2.AAPL,1,20181025,10:09:00,219.0900000,219.1100000,218.9400000,218.9900000,3600
US2.AAPL,1,20181025,10:10:00,219.0900000,219.3500000,219.0900000,219.2500000,4151
US2.AAPL,1,20181025,10:11:00,219.3500000,219.4300000,218.9900000,219.0700000,5325
US2.AAPL,1,20181025,10:12:00,219.1100000,219.1100000,218.7000000,218.8600000,2825
US2.AAPL,1,20181025,10:13:00,218.8700000,219.1300000,218.8500000,218.8600000,8480
US2.AAPL,1,20181025,10:14:00,218.8600000,219.1500000,218.8100000,219.1500000,3957
US2.AAPL,1,20181025,10:15:00,219.1000000,219.1000000,218.8100000,219.0600000,3941
US2.AAPL,1,20181025,10:16:00,219.1100000,219.2500000,218.9100000,219.2500000,4998
US2.AAPL,1,20181025,10:17:00,219.2500000,219.3800000,219.0200000,219.0200000,8435
US2.AAPL,1,20181025,10:18:00,219.0200000,219.0900000,218.8800000,218.9700000,3402
US2.AAPL,1,20181025,10:19:00,218.8800000,219.0300000,218.7900000,218.9200000,6743
US2.AAPL,1,20181025,10:20:00,218.8900000,218.9700000,218.6300000,218.7300000,5042
US2.AAPL,1,20181025,10:21:00,218.6900000,218.7900000,218.5200000,218.5200000,4000
US2.AAPL,1,20181025,10:22:00,218.4900000,218.7300000,218.4600000,218.5000000,3663
US2.AAPL,1,20181025,10:23:00,218.5500000,218.5900000,218.3200000,218.5500000,4600
US2.AAPL,1,20181025,10:24:00,218.5400000,218.6200000,218.4100000,218.4900000,4223
US2.AAPL,1,20181025,10:25:00,218.5800000,218.6600000,218.5300000,218.6600000,1400
US2.AAPL,1,20181025,10:26:00,218.7100000,218.9800000,218.6200000,218.8000000,9000
US2.AAPL,1,20181025,10:27:00,218.8800000,219.0100000,218.8600000,218.9500000,1836
US2.AAPL,1,20181025,10:28:00,218.8800000,219.0700000,218.8800000,218.9600000,2000
US2.AAPL,1,20181025,10:29:00,218.9300000,219.3600000,218.9000000,219.3600000,2700
US2.AAPL,1,20181025,10:30:00,219.3100000,219.4500000,219.1200000,219.4500000,3044
US2.AAPL,1,20181025,10:31:00,219.4600000,219.4600000,219.2000000,219.3800000,3003
US2.AAPL,1,20181025,10:32:00,219.2200000,219.3300000,219.1800000,219.3300000,1860
US2.AAPL,1,20181025,10:33:00,219.3100000,219.6000000,219.3100000,219.6000000,3281
US2.AAPL,1,20181025,10:34:00,219.5300000,219.8000000,219.5300000,219.6800000,6754
US2.AAPL,1,20181025,10:35:00,219.6500000,219.7000000,219.4200000,219.5300000,3500
US2.AAPL,1,20181025,10:36:00,219.5400000,219.7500000,219.5000000,219.5400000,3321
US2.AAPL,1,20181025,10:37:00,219.6100000,219.6200000,219.5000000,219.6200000,3221
US2.AAPL,1,20181025,10:38:00,219.6200000,219.7300000,219.4700000,219.4700000,3700
US2.AAPL,1,20181025,10:39:00,219.3500000,219.4200000,219.2600000,219.3800000,3042
US2.AAPL,1,20181025,10:40:00,219.3700000,219.3700000,219.0900000,219.1500000,3300
US2.AAPL,1,20181025,10:41:00,219.1900000,219.3400000,219.1700000,219.2700000,3335
US2.AAPL,1,20181025,10:42:00,219.3700000,219.4500000,219.2400000,219.4300000,1900
US2.AAPL,1,20181025,10:43:00,219.5900000,219.8400000,219.5900000,219.8100000,5512
US2.AAPL,1,20181025,10:44:00,219.8100000,219.8800000,219.6500000,219.7800000,4087
US2.AAPL,1,20181025,10:45:00,219.8200000,219.9400000,219.7200000,219.7500000,4800
US2.AAPL,1,20181025,10:46:00,219.7000000,219.7600000,219.5700000,219.6300000,2938
US2.AAPL,1,20181025,10:47:00,219.6000000,219.7000000,219.3700000,219.4000000,3706
US2.AAPL,1,20181025,10:48:00,219.4700000,219.5600000,219.3800000,219.3800000,2470
US2.AAPL,1,20181025,10:49:00,219.3900000,219.7100000,219.3100000,219.3100000,5505
US2.AAPL,1,20181025,10:50:00,219.3500000,219.5900000,219.2900000,219.5100000,5788
US2.AAPL,1,20181025,10:51:00,219.5700000,219.7200000,219.5700000,219.6300000,1500
US2.AAPL,1,20181025,10:52:00,219.6100000,219.7000000,219.4300000,219.7000000,4039
US2.AAPL,1,20181025,10:53:00,219.7200000,219.7800000,219.4800000,219.4800000,3300
US2.AAPL,1,20181025,10:54:00,219.4600000,219.6800000,219.4000000,219.5900000,6641
US2.AAPL,1,20181025,10:55:00,219.5800000,219.7100000,219.5000000,219.6300000,2581
US2.AAPL,1,20181025,10:56:00,219.5900000,219.5900000,219.4700000,219.5500000,4070
US2.AAPL,1,20181025,10:57:00,219.6000000,219.6400000,219.4200000,219.5700000,2500
US2.AAPL,1,20181025,10:58:00,219.5800000,219.6900000,219.4800000,219.6800000,5051
US2.AAPL,1,20181025,10:59:00,219.6700000,219.7350000,219.5100000,219.6600000,3145
US2.AAPL,1,20181025,11:00:00,219.6700000,219.8100000,219.1300000,219.1300000,7740
US2.AAPL,1,20181025,11:01:00,219.1400000,219.2700000,219.1300000,219.2100000,5293
US2.AAPL,1,20181025,11:02:00,219.2500000,219.4200000,219.2500000,219.2900000,1300
US2.AAPL,1,20181025,11:03:00,219.2700000,219.4600000,219.2300000,219.3400000,1304
US2.AAPL,1,20181025,11:04:00,219.2900000,219.2900000,218.8400000,218.9100000,4623
US2.AAPL,1,20181025,11:05:00,218.8700000,219.1100000,218.8200000,218.8500000,3000
US2.AAPL,1,20181025,11:06:00,218.8600000,218.9500000,218.6200000,218.6200000,6300
US2.AAPL,1,20181025,11:07:00,218.5900000,218.7400000,218.5200000,218.5200000,5305
US2.AAPL,1,20181025,11:08:00,218.4700000,218.6700000,218.4700000,218.6700000,2600
US2.AAPL,1,20181025,11:09:00,218.7400000,218.8600000,218.6300000,218.8600000,2400
US2.AAPL,1,20181025,11:10:00,218.8400000,219.0000000,218.8200000,219.0000000,2780
US2.AAPL,1,20181025,11:11:00,218.9700000,218.9700000,218.6900000,218.7900000,2882
US2.AAPL,1,20181025,11:12:00,218.7100000,219.0000000,218.7100000,218.9600000,4300
US2.AAPL,1,20181025,11:13:00,218.9800000,219.0000000,218.7000000,218.7800000,4300
US2.AAPL,1,20181025,11:14:00,218.8700000,218.9600000,218.3900000,218.3900000,4915
US2.AAPL,1,20181025,11:15:00,218.5000000,219.2900000,218.5000000,219.2900000,13835
US2.AAPL,1,20181025,11:16:00,219.2500000,219.2500000,219.0500000,219.1500000,2833
US2.AAPL,1,20181025,11:17:00,219.2700000,219.2700000,219.0300000,219.1500000,1300
US2.AAPL,1,20181025,11:18:00,219.0900000,219.1500000,219.0900000,219.1500000,600
US2.AAPL,1,20181025,11:19:00,219.2300000,219.5100000,219.2300000,219.4950000,4054
US2.AAPL,1,20181025,11:20:00,219.4900000,219.6200000,219.3800000,219.6200000,2700
US2.AAPL,1,20181025,11:21:00,219.6600000,219.8800000,219.5800000,219.8100000,3654
US2.AAPL,1,20181025,11:22:00,219.7700000,219.9500000,219.7500000,219.8600000,2600
US2.AAPL,1,20181025,11:23:00,219.9300000,220.0800000,219.8000000,219.8000000,5521
US2.AAPL,1,20181025,11:24:00,219.8300000,219.8300000,219.7000000,219.7700000,2300
US2.AAPL,1,20181025,11:25:00,219.7700000,219.8000000,219.6100000,219.7700000,2500
US2.AAPL,1,20181025,11:26:00,219.7600000,219.9500000,219.7500000,219.9400000,1649
US2.AAPL,1,20181025,11:27:00,219.9700000,220.1700000,219.9600000,220.0300000,3391
US2.AAPL,1,20181025,11:28:00,220.0700000,220.2900000,219.9900000,220.2500000,3125
US2.AAPL,1,20181025,11:29:00,220.2400000,220.2500000,220.0600000,220.1600000,1930
US2.AAPL,1,20181025,11:30:00,220.1400000,220.1400000,219.9200000,220.0000000,700
US2.AAPL,1,20181025,11:31:00,220.0500000,220.2200000,219.9800000,219.9800000,2100
US2.AAPL,1,20181025,11:32:00,219.9900000,220.0200000,219.9100000,219.9400000,1900
US2.AAPL,1,20181025,11:33:00,219.9200000,220.0200000,219.9200000,219.9800000,1734
US2.AAPL,1,20181025,11:34:00,220.0500000,220.0500000,219.7300000,219.8300000,3609
US2.AAPL,1,20181025,11:35:00,219.7900000,219.8600000,219.7600000,219.7900000,1500
US2.AAPL,1,20181025,11:36:00,219.8200000,220.0100000,219.7700000,219.9800000,3645
US2.AAPL,1,20181025,11:37:00,219.9800000,219.9800000,219.8400000,219.9500000,2400
US2.AAPL,1,20181025,11:38:00,220.0000000,220.0000000,219.7200000,219.7700000,1600
US2.AAPL,1,20181025,11:39:00,219.7000000,219.7300000,219.6000000,219.6800000,2483
US2.AAPL,1,20181025,11:40:00,219.6900000,219.6900000,219.5500000,219.6300000,3189
US2.AAPL,1,20181025,11:41:00,219.6300000,219.6600000,219.4900000,219.6600000,1400
US2.AAPL,1,20181025,11:42:00,219.6100000,219.6900000,219.6100000,219.6600000,2000
US2.AAPL,1,20181025,11:43:00,219.7000000,219.7700000,219.6200000,219.7400000,1000
US2.AAPL,1,20181025,11:44:00,219.6800000,219.7900000,219.5500000,219.6500000,6195
US2.AAPL,1,20181025,11:45:00,219.6200000,219.6800000,219.5200000,219.6800000,1892
US2.AAPL,1,20181025,11:46:00,219.7000000,219.7700000,219.6500000,219.6700000,1801
US2.AAPL,1,20181025,11:47:00,219.6400000,219.6900000,219.5600000,219.6200000,4449
US2.AAPL,1,20181025,11:48:00,219.5700000,219.5700000,219.4500000,219.5100000,2300
US2.AAPL,1,20181025,11:49:00,219.4300000,219.5200000,219.4300000,219.5200000,1000
US2.AAPL,1,20181025,11:50:00,219.5300000,219.8000000,219.5300000,219.7900000,5380
US2.AAPL,1,20181025,11:51:00,219.8000000,219.9300000,219.7500000,219.8600000,3750
US2.AAPL,1,20181025,11:52:00,219.8400000,219.9400000,219.8400000,219.8900000,1300
US2.AAPL,1,20181025,11:53:00,219.9100000,220.1400000,219.9100000,220.0000000,2800
US2.AAPL,1,20181025,11:54:00,220.0200000,220.0200000,219.9800000,220.0000000,400
US2.AAPL,1,20181025,11:55:00,219.9300000,220.0000000,219.9300000,219.9400000,400
US2.AAPL,1,20181025,11:56:00,220.0300000,220.0700000,219.9800000,219.9800000,628
US2.AAPL,1,20181025,11:57:00,219.9800000,219.9800000,219.8500000,219.8500000,1900
US2.AAPL,1,20181025,11:58:00,219.8800000,219.8800000,219.7200000,219.7700000,1400
US2.AAPL,1,20181025,11:59:00,219.7900000,219.7900000,219.5800000,219.6000000,2195
US2.AAPL,1,20181025,12:00:00,219.5500000,219.5600000,219.4600000,219.4600000,1500
US2.AAPL,1,20181025,12:01:00,219.5100000,219.5300000,219.3900000,219.3900000,1516
US2.AAPL,1,20181025,12:02:00,219.3700000,219.3700000,219.2200000,219.2200000,4500
US2.AAPL,1,20181025,12:03:00,219.2500000,219.2500000,219.0200000,219.0200000,3453
US2.AAPL,1,20181025,12:04:00,219.0900000,219.1800000,219.0700000,219.1000000,2300
US2.AAPL,1,20181025,12:05:00,219.1200000,219.1500000,218.9800000,219.1000000,2304
US2.AAPL,1,20181025,12:06:00,219.1400000,219.3600000,219.1400000,219.3400000,2800
US2.AAPL,1,20181025,12:07:00,219.3300000,219.3300000,219.1800000,219.1800000,1600
US2.AAPL,1,20181025,12:08:00,219.2300000,219.4600000,219.2300000,219.3400000,5900
US2.AAPL,1,20181025,12:09:00,219.3000000,219.4600000,219.2300000,219.4400000,2100
US2.AAPL,1,20181025,12:10:00,219.4700000,219.5000000,219.3600000,219.3600000,2200
US2.AAPL,1,20181025,12:11:00,219.3700000,219.4600000,219.2800000,219.2800000,1900
US2.AAPL,1,20181025,12:12:00,219.2100000,219.2600000,219.1300000,219.1600000,1400
US2.AAPL,1,20181025,12:13:00,219.2200000,219.2900000,219.0900000,219.0900000,1799
US2.AAPL,1,20181025,12:14:00,219.0900000,219.2700000,219.0500000,219.2200000,1869
US2.AAPL,1,20181025,12:15:00,219.1500000,219.2000000,219.0800000,219.2000000,1500
US2.AAPL,1,20181025,12:16:00,219.1200000,219.1200000,218.8100000,218.8100000,2200
US2.AAPL,1,20181025,12:17:00,218.8000000,219.0500000,218.8000000,218.9200000,2600
US2.AAPL,1,20181025,12:18:00,218.9200000,218.9200000,218.6000000,218.7100000,2800
US2.AAPL,1,20181025,12:19:00,218.6800000,218.8000000,218.6200000,218.8000000,1600
US2.AAPL,1,20181025,12:20:00,218.8000000,218.8700000,218.7900000,218.7900000,1000
US2.AAPL,1,20181025,12:21:00,218.8400000,219.0200000,218.8400000,219.0200000,2100
US2.AAPL,1,20181025,12:22:00,219.0000000,219.0000000,218.8400000,218.8900000,1620
US2.AAPL,1,20181025,12:23:00,218.9200000,219.0400000,218.9200000,219.0400000,2200
US2.AAPL,1,20181025,12:24:00,219.0300000,219.2000000,219.0200000,219.0500000,1708
US2.AAPL,1,20181025,12:25:00,219.0400000,219.1500000,219.0400000,219.1100000,900
US2.AAPL,1,20181025,12:26:00,219.1400000,219.2700000,219.1400000,219.1900000,2500
US2.AAPL,1,20181025,12:27:00,219.1100000,219.2200000,219.0900000,219.2000000,1803
US2.AAPL,1,20181025,12:28:00,219.1200000,219.2350000,219.1200000,219.1700000,1354
US2.AAPL,1,20181025,12:29:00,219.2100000,219.2100000,219.0900000,219.1200000,1822
US2.AAPL,1,20181025,12:30:00,219.0600000,219.0600000,218.8800000,218.9700000,2900
US2.AAPL,1,20181025,12:31:00,218.8900000,219.1300000,218.8400000,219.1300000,2300
US2.AAPL,1,20181025,12:32:00,219.2200000,219.3000000,219.2000000,219.2400000,3363
US2.AAPL,1,20181025,12:33:00,219.2200000,219.2200000,219.0800000,219.1500000,1600
US2.AAPL,1,20181025,12:34:00,219.1700000,219.2200000,219.0400000,219.1200000,2000
US2.AAPL,1,20181025,12:35:00,219.0100000,219.1100000,218.9400000,219.1100000,4034
US2.AAPL,1,20181025,12:36:00,219.1100000,219.2700000,219.1100000,219.2300000,1270
US2.AAPL,1,20181025,12:37:00,219.2400000,219.2600000,219.2400000,219.2400000,400
US2.AAPL,1,20181025,12:38:00,219.2700000,219.2700000,219.1300000,219.2200000,700
US2.AAPL,1,20181025,12:39:00,219.2000000,219.2300000,219.1500000,219.1600000,800
US2.AAPL,1,20181025,12:40:00,219.1500000,219.2500000,219.1500000,219.2500000,900
US2.AAPL,1,20181025,12:41:00,219.2700000,219.3400000,219.0100000,219.0100000,4523
US2.AAPL,1,20181025,12:42:00,219.0200000,219.0700000,218.8900000,219.0700000,1988
US2.AAPL,1,20181025,12:43:00,219.1500000,219.2400000,219.1400000,219.2100000,1400
US2.AAPL,1,20181025,12:44:00,219.2800000,219.3400000,219.1800000,219.2600000,1900
US2.AAPL,1,20181025,12:45:00,219.2500000,219.2900000,219.2500000,219.2600000,800
US2.AAPL,1,20181025,12:46:00,219.3300000,219.3800000,219.2100000,219.2900000,3354
US2.AAPL,1,20181025,12:47:00,219.2800000,219.4300000,219.2800000,219.4300000,900
US2.AAPL,1,20181025,12:48:00,219.4600000,219.6100000,219.4600000,219.6100000,2700
US2.AAPL,1,20181025,12:49:00,219.6000000,219.6100000,219.5300000,219.5800000,1374
US2.AAPL,1,20181025,12:50:00,219.5300000,219.5400000,219.4600000,219.5300000,900
US2.AAPL,1,20181025,12:51:00,219.5500000,219.6600000,219.4400000,219.5000000,3138
US2.AAPL,1,20181025,12:52:00,219.5400000,219.5400000,219.4800000,219.4900000,400
US2.AAPL,1,20181025,12:53:00,219.4400000,219.5300000,219.4300000,219.5100000,700
US2.AAPL,1,20181025,12:54:00,219.5300000,219.5800000,219.5200000,219.5200000,700
US2.AAPL,1,20181025,12:55:00,219.4700000,219.5400000,219.4700000,219.5100000,600
US2.AAPL,1,20181025,12:56:00,219.5500000,219.5700000,219.4400000,219.4400000,1100
US2.AAPL,1,20181025,12:57:00,219.5000000,219.5200000,219.3200000,219.3300000,2479
US2.AAPL,1,20181025,12:58:00,219.2800000,219.3700000,219.2800000,219.3700000,800
US2.AAPL,1,20181025,12:59:00,219.3400000,219.3400000,219.2600000,219.3400000,1507
US2.AAPL,1,20181025,13:00:00,219.2600000,219.3300000,219.2600000,219.3300000,425
US2.AAPL,1,20181025,13:01:00,219.3550000,219.5100000,219.3550000,219.4600000,1810
US2.AAPL,1,20181025,13:02:00,219.4400000,219.5300000,219.3900000,219.5200000,2900
US2.AAPL,1,20181025,13:03:00,219.5200000,219.5300000,219.2600000,219.2600000,1500
US2.AAPL,1,20181025,13:04:00,219.2300000,219.2300000,219.0100000,219.1200000,3833
US2.AAPL,1,20181025,13:05:00,219.1600000,219.1600000,218.9400000,219.0000000,1500
US2.AAPL,1,20181025,13:06:00,219.0400000,219.0600000,218.8600000,218.9100000,2899
US2.AAPL,1,20181025,13:07:00,218.8600000,219.1300000,218.8600000,219.1300000,1606
US2.AAPL,1,20181025,13:08:00,219.0700000,219.1200000,218.9600000,219.1200000,1350
US2.AAPL,1,20181025,13:09:00,219.0700000,219.0800000,219.0700000,219.0700000,1300
US2.AAPL,1,20181025,13:10:00,219.0400000,219.0400000,218.9300000,218.9700000,2800
US2.AAPL,1,20181025,13:11:00,218.9600000,219.0600000,218.9500000,218.9900000,1663
US2.AAPL,1,20181025,13:12:00,218.9700000,218.9700000,218.8600000,218.9600000,1400
US2.AAPL,1,20181025,13:13:00,219.0300000,219.1700000,219.0200000,219.1400000,1694
US2.AAPL,1,20181025,13:14:00,219.1400000,219.1400000,219.0400000,219.0700000,700
US2.AAPL,1,20181025,13:15:00,219.0200000,219.0200000,218.9500000,219.0200000,1846
US2.AAPL,1,20181025,13:16:00,219.0400000,219.0600000,218.8900000,218.9400000,6101
US2.AAPL,1,20181025,13:17:00,218.9400000,218.9600000,218.8600000,218.9600000,1200
US2.AAPL,1,20181025,13:18:00,218.9000000,218.9000000,218.6700000,218.7600000,4203
US2.AAPL,1,20181025,13:19:00,218.7700000,218.7700000,218.5800000,218.6000000,4527
US2.AAPL,1,20181025,13:20:00,218.6000000,218.6000000,218.1900000,218.4100000,10848
US2.AAPL,1,20181025,13:21:00,218.3700000,218.6900000,218.2700000,218.6900000,3000
US2.AAPL,1,20181025,13:22:00,218.7000000,218.8400000,218.6800000,218.8400000,3500
US2.AAPL,1,20181025,13:23:00,218.7900000,218.9200000,218.7700000,218.8800000,4212
US2.AAPL,1,20181025,13:24:00,218.8500000,218.8500000,218.7600000,218.8300000,1500
US2.AAPL,1,20181025,13:25:00,218.7500000,218.8400000,218.7500000,218.8200000,1100
US2.AAPL,1,20181025,13:26:00,218.8800000,219.0700000,218.8800000,219.0600000,2497
US2.AAPL,1,20181025,13:27:00,219.1300000,219.1300000,218.9600000,218.9600000,1200
US2.AAPL,1,20181025,13:28:00,218.9800000,219.0900000,218.9700000,219.0900000,700
US2.AAPL,1,20181025,13:29:00,219.1300000,219.2100000,219.0900000,219.0900000,1400
US2.AAPL,1,20181025,13:30:00,219.1600000,219.1850000,219.1050000,219.1600000,2025
US2.AAPL,1,20181025,13:31:00,219.1800000,219.1800000,219.0100000,219.0300000,1100
US2.AAPL,1,20181025,13:32:00,219.0300000,219.1900000,219.0300000,219.1800000,1903
US2.AAPL,1,20181025,13:33:00,219.2000000,219.3200000,219.2000000,219.2200000,3500
US2.AAPL,1,20181025,13:34:00,219.2000000,219.3000000,219.0300000,219.0300000,3300
US2.AAPL,1,20181025,13:35:00,219.0000000,219.1800000,218.9500000,219.1800000,1300
US2.AAPL,1,20181025,13:36:00,219.1900000,219.2700000,219.1700000,219.2700000,2785
US2.AAPL,1,20181025,13:37:00,219.2600000,219.5800000,219.2600000,219.4500000,3664
US2.AAPL,1,20181025,13:38:00,219.3950000,219.6100000,219.3950000,219.6100000,2300
US2.AAPL,1,20181025,13:39:00,219.5200000,219.6100000,219.4300000,219.6000000,5068
US2.AAPL,1,20181025,13:40:00,219.6900000,219.6900000,219.4900000,219.5200000,1400
US2.AAPL,1,20181025,13:41:00,219.4800000,219.4800000,219.3900000,219.4400000,800
US2.AAPL,1,20181025,13:42:00,219.5100000,219.5300000,219.4300000,219.5200000,600
US2.AAPL,1,20181025,13:43:00,219.5300000,219.5300000,219.4700000,219.5200000,1300
US2.AAPL,1,20181025,13:44:00,219.5500000,219.5500000,219.3600000,219.3600000,1700
US2.AAPL,1,20181025,13:45:00,219.3500000,219.4800000,219.3500000,219.4800000,900
US2.AAPL,1,20181025,13:46:00,219.4400000,219.5300000,219.4300000,219.4900000,2040
US2.AAPL,1,20181025,13:47:00,219.4700000,219.5000000,219.4100000,219.4300000,1200
US2.AAPL,1,20181025,13:48:00,219.4500000,219.5000000,219.4300000,219.4300000,600
US2.AAPL,1,20181025,13:49:00,219.4200000,219.4700000,219.4100000,219.4200000,1659
US2.AAPL,1,20181025,13:50:00,219.3900000,219.6000000,219.3900000,219.5400000,6700
US2.AAPL,1,20181025,13:51:00,219.6200000,219.6200000,219.4300000,219.4600000,900
US2.AAPL,1,20181025,13:52:00,219.4500000,219.5100000,219.4200000,219.5100000,400
US2.AAPL,1,20181025,13:53:00,219.4800000,219.4800000,219.3400000,219.3900000,1600
US2.AAPL,1,20181025,13:54:00,219.4300000,219.4800000,219.4300000,219.4700000,500
US2.AAPL,1,20181025,13:55:00,219.4100000,219.5600000,219.4100000,219.5100000,1400
US2.AAPL,1,20181025,13:56:00,219.4600000,219.5000000,219.3700000,219.3700000,1322
US2.AAPL,1,20181025,13:57:00,219.4200000,219.5600000,219.3800000,219.3800000,1727
US2.AAPL,1,20181025,13:58:00,219.4400000,219.4600000,219.4200000,219.4600000,1877
US2.AAPL,1,20181025,13:59:00,219.4200000,219.4200000,219.3400000,219.3500000,2100
US2.AAPL,1,20181025,14:00:00,219.3700000,219.3900000,219.3400000,219.3400000,1100
US2.AAPL,1,20181025,14:01:00,219.3700000,219.3900000,219.2600000,219.3400000,2514
US2.AAPL,1,20181025,14:02:00,219.3300000,219.3300000,219.0000000,219.0200000,2803
US2.AAPL,1,20181025,14:03:00,219.0100000,219.1500000,218.9800000,219.0700000,3943
US2.AAPL,1,20181025,14:04:00,219.0600000,219.1100000,219.0500000,219.0500000,1600
US2.AAPL,1,20181025,14:05:00,219.1000000,219.1000000,219.0100000,219.0600000,1100
US2.AAPL,1,20181025,14:06:00,219.0700000,219.3000000,219.0600000,219.3000000,1400
US2.AAPL,1,20181025,14:07:00,219.3300000,219.5600000,219.3300000,219.5000000,4443
US2.AAPL,1,20181025,14:08:00,219.5200000,219.6300000,219.5200000,219.5400000,1600
US2.AAPL,1,20181025,14:09:00,219.5400000,219.6400000,219.5400000,219.6400000,1100
US2.AAPL,1,20181025,14:10:00,219.7100000,219.7500000,219.6200000,219.6200000,1301
US2.AAPL,1,20181025,14:11:00,219.7100000,219.7100000,219.5700000,219.6600000,4900
US2.AAPL,1,20181025,14:12:00,219.7300000,219.7500000,219.6600000,219.7400000,1100
US2.AAPL,1,20181025,14:13:00,219.7400000,219.7800000,219.6800000,219.7300000,2275
US2.AAPL,1,20181025,14:14:00,219.7200000,219.7200000,219.6400000,219.6700000,1000
US2.AAPL,1,20181025,14:15:00,219.6800000,219.7000000,219.5600000,219.7000000,4800
US2.AAPL,1,20181025,14:16:00,219.7400000,219.8700000,219.7200000,219.7900000,3300
US2.AAPL,1,20181025,14:17:00,219.8000000,219.8400000,219.6700000,219.7200000,4023
US2.AAPL,1,20181025,14:18:00,219.7200000,219.9000000,219.6600000,219.9000000,2808
US2.AAPL,1,20181025,14:19:00,219.8800000,219.9200000,219.8000000,219.8800000,1600
US2.AAPL,1,20181025,14:20:00,219.8500000,219.9400000,219.7300000,219.8700000,2469
US2.AAPL,1,20181025,14:21:00,219.8200000,219.9400000,219.7600000,219.8300000,5001
US2.AAPL,1,20181025,14:22:00,219.7700000,219.7700000,219.6100000,219.7700000,2800
US2.AAPL,1,20181025,14:23:00,219.7500000,219.7800000,219.5600000,219.7200000,3700
US2.AAPL,1,20181025,14:24:00,219.7300000,219.9000000,219.7300000,219.7300000,4500
US2.AAPL,1,20181025,14:25:00,219.7600000,219.8300000,219.6800000,219.8200000,2575
US2.AAPL,1,20181025,14:26:00,219.8000000,219.9800000,219.7800000,219.9800000,3743
US2.AAPL,1,20181025,14:27:00,219.8900000,219.9000000,219.7900000,219.8700000,1300
US2.AAPL,1,20181025,14:28:00,219.8500000,220.0200000,219.8050000,220.0000000,1930
US2.AAPL,1,20181025,14:29:00,220.0400000,220.2400000,220.0000000,220.1900000,6498
US2.AAPL,1,20181025,14:30:00,220.1700000,220.1700000,220.0800000,220.1600000,1100
US2.AAPL,1,20181025,14:31:00,220.1000000,220.2100000,220.0500000,220.1600000,1700
US2.AAPL,1,20181025,14:32:00,220.1600000,220.2100000,220.1400000,220.2100000,600
US2.AAPL,1,20181025,14:33:00,220.2000000,220.4800000,220.1600000,220.4400000,4737
US2.AAPL,1,20181025,14:34:00,220.4000000,220.4200000,220.3200000,220.4200000,1920
US2.AAPL,1,20181025,14:35:00,220.4400000,220.5000000,220.4000000,220.5000000,6059
US2.AAPL,1,20181025,14:36:00,220.4700000,220.4700000,220.3700000,220.4200000,2400
US2.AAPL,1,20181025,14:37:00,220.4400000,220.4700000,220.3600000,220.4700000,2085
US2.AAPL,1,20181025,14:38:00,220.5000000,220.5000000,220.3100000,220.3600000,13560
US2.AAPL,1,20181025,14:39:00,220.3800000,220.4200000,220.3300000,220.3800000,913
